categoria_id,precio_compra,img_caratula,sku,precio_venta,titulo,categoria_str,precio_intercambio
827,0.80,/product_images/Juegos/Xbox 360 Juegos/4250230220037_s.jpg,4250230220037,3.50,X-Blades,Xbox 360,1.30
827,0.60,/product_images/Juegos/Xbox 360 Juegos/4250230220808_s.jpg,4250230220808,2.50,Iron Sky Invasion,Xbox 360,0.90
834,0.30,/product_images/Juegos/DS Juegos/3760137144158_s.jpg,3760137144158,2.50,Martina en la Montana,Nintendo DS,0.70
834,0.20,/product_images/Juegos/DS Juegos/3760137144486_s.jpg,3760137144486,1.50,Tsumiki: La Torre Infernal,Nintendo DS,0.40
827,0.90,/product_images/Juegos/Xbox 360 Juegos/4260089412811_s.jpg,4260089412811,4.00,"First Templar, The",Xbox 360,1.50
827,2.00,/product_images/Juegos/Xbox 360 Juegos/4260089415010_s.jpg,4260089415010,6.00,Dark,Xbox 360,3.00
834,5.00,/product_images/Juegos/DS Juegos/3760137145223_s.jpg,3760137145223,12.00,Crime Scene - Criminology,Nintendo DS,7.00
834,3.00,/product_images/Juegos/DS Juegos/3760137145964_s.jpg,3760137145964,8.00,From the Abyss,Nintendo DS,5.00
827,4.00,/product_images/Juegos/Xbox 360 Juegos/4260089416284_s.jpg,4260089416284,10.00,Tropico 5,Xbox 360,6.00
827,2.00,/product_images/Juegos/Xbox 360 Juegos/4260176170228_s.jpg,4260176170228,6.00,Winter Sports 2009,Xbox 360,3.00
830,0.40,/product_images/defimg1_s.jpg,8414185051467,3.00,Command & Conquers Generals Deluxe (SN),PC,0.90
834,0.80,/product_images/Juegos/DS Juegos/3760137146190_s.jpg,3760137146190,3.50,Music,Nintendo DS,1.30
834,1.40,/product_images/Juegos/DS Juegos/3760137146244_s.jpg,3760137146244,6.00,Sercet Flirts,Nintendo DS,2.00
834,0.80,/product_images/Juegos/DS Juegos/3760137146787_s.jpg,3760137146787,3.50,Fast Food Panic,Nintendo DS,1.30
827,1.20,/product_images/Juegos/Xbox 360 Juegos/4260176170419_s.jpg,4260176170419,5.00,Crash Time II (2),Xbox 360,1.90
827,2.00,/product_images/defimg4_s.jpg,4260176170921,6.00,Winter Sports 2010: The Great Tournament,Xbox 360,3.00
827,4.00,/product_images/Juegos/Xbox 360 Juegos/4260176171027_s.jpg,4260176171027,10.00,Crash Time III (3),Xbox 360,6.00
830,1.20,/product_images/defimg2_s.jpg,8414185051795,6.00,Batalla por la Tierra Media  (SN) 1DVD,PC,2.00
830,0.10,/product_images/Juegos/PC Juegos/8414185300282_s.jpg,8414185300282,0.75,Battleforge,PC,0.20
830,0.01,/product_images/Juegos/PC Juegos/8414606805778_s.jpg,8414606805778,0.25,Fire,PC,0.01
834,0.30,/product_images/Juegos/DS Juegos/3760137147357_s.jpg,3760137147357,2.00,Brico Party,Nintendo DS,0.60
834,0.90,/product_images/Juegos/DS Juegos/3760137147647_s.jpg,3760137147647,4.00,Super Profe,Nintendo DS,1.50
834,0.60,/product_images/Juegos/DS Juegos/3760137147869_s.jpg,3760137147869,2.50,Fix It,Nintendo DS,0.90
827,3.00,/product_images/Juegos/Xbox 360 Juegos/4260231340788_s.jpg,4260231340788,8.00,Air Conflicts: Pacific Carriers,Xbox 360,5.00
827,0.90,/product_images/Juegos/Xbox 360 Juegos/4510772105330_s.jpg,4510772105330,4.00,BlazBlue Calamity Trigger,Xbox 360,1.50
827,3.00,/product_images/Juegos/Xbox 360 Juegos/4510772106061_s.jpg,4510772106061,8.00,Arcana Heart 3,Xbox 360,5.00
830,0.10,/product_images/defimg2_s.jpg,8423817602540,1.00,Stronghold Crusader,PC,0.30
830,0.10,/product_images/defimg2_s.jpg,8423817605053,0.75,Pantera Rosa: Rescate Animal,PC,0.20
830,0.30,/product_images/defimg4_s.jpg,8424094008070,2.50,Settlers El Lineaje De Los Reyes,PC,0.70
834,2.00,/product_images/Juegos/DS Juegos/3770000633207_s.jpg,3770000633207,6.00,Aqua Panic!,Nintendo DS,3.00
834,2.00,/product_images/Juegos/DS Juegos/3770000633245_s.jpg,3770000633245,5.00,Aqua Panic!,Nintendo DS,3.00
827,2.00,/product_images/Juegos/Xbox 360 Juegos/4510772106825_s.jpg,4510772106825,5.00,Persona 4 Arena,Xbox 360,3.00
827,6.00,/product_images/Juegos/Xbox 360 Juegos/4976219039208_s.jpg,4976219039208,15.00,Biohazard Revival Selection,Xbox 360,9.00
830,0.01,/product_images/defimg4_s.jpg,8424094405145,0.10,Barca '99,PC,0.01
830,1.00,/product_images/defimg4_s.jpg,8426412003057,5.00,X-Plane Flight Simulator Worldwide Scene,PC,1.80
830,0.01,/product_images/defimg2_s.jpg,8426412003989,0.10,RPM Tunning,PC,0.01
834,0.10,/product_images/Juegos/DS Juegos/4005209062329_s.jpg,4005209062329,1.00,Ping Pals,Nintendo DS,0.30
834,3.00,/product_images/Juegos/DS Juegos/4005209069885_s.jpg,4005209069885,7.00,Tak 3 - Great Juju Challenge,Nintendo DS,4.00
834,5.00,/product_images/Juegos/DS Juegos/4005209072557_s.jpg,4005209072557,12.00,Nanostray,Nintendo DS,7.00
827,0.01,/product_images/Juegos/Xbox 360 Juegos/5021290027930_s.jpg,5021290027930,0.50,Championship Manager 2007,Xbox 360,0.10
827,5.00,/product_images/Juegos/Xbox 360 Juegos/5021290029040_s.jpg,5021290029040,12.00,Battlestation Midway,Xbox 360,7.00
827,2.00,/product_images/Juegos/Xbox 360 Juegos/5021290034365_s.jpg,5021290034365,6.00,Conflict: Denied Ops.,Xbox 360,3.00
830,0.01,/product_images/defimg2_s.jpg,8426412003996,0.25,Virtual Sailor (SN) 1DVD,PC,0.01
830,0.01,/product_images/Juegos/PC Juegos/8426412004016_s.jpg,8426412004016,0.15,Aurora Watching,PC,0.01
830,0.50,/product_images/Juegos/PC Juegos/8426412004061_s.jpg,8426412004061,3.50,BattleStrike The Road To Berlin,PC,1.00
834,5.00,/product_images/Juegos/DS Juegos/4005209075817_s.jpg,4005209075817,12.00,Monster Trucks,Nintendo DS,7.00
834,0.20,/product_images/Juegos/DS Juegos/4005209076180_s.jpg,4005209076180,1.50,Golden Nugget Casino,Nintendo DS,0.40
834,0.80,/product_images/Juegos/DS Juegos/4005209077064_s.jpg,4005209077064,3.50,Texas Hold Em Poker,Nintendo DS,1.30
827,0.70,/product_images/Juegos/Xbox 360 Juegos/5021290035195_s.jpg,5021290035195,3.00,Jumper: Griffins Story,Xbox 360,1.10
827,4.00,/product_images/Juegos/Xbox 360 Juegos/5021290036932_s.jpg,5021290036932,10.00,Tomb Raider: Underworld - Collector's Edition,Xbox 360,6.00
827,3.00,/product_images/Juegos/Xbox 360 Juegos/5021290039995_s.jpg,5021290039995,8.00,Just Cause 2 (P) Edicion Limitada,Xbox 360,5.00
830,0.30,/product_images/defimg2_s.jpg,8426412004092,2.00,Hunting Unlimited 3,PC,0.60
830,0.90,/product_images/defimg3_s.jpg,8426412005006,4.00,Trainz Railroad Simulator Classics,PC,1.50
830,0.01,/product_images/defimg5_s.jpg,5030934068284,0.50,Warhammer Online : Age of Reckoning (P),PC,0.10
834,2.00,/product_images/Juegos/DS Juegos/4005209078627_s.jpg,4005209078627,6.00,ATV Quad Frenzy,Nintendo DS,3.00
834,2.00,/product_images/Juegos/DS Juegos/4005209081030_s.jpg,4005209081030,5.00,Danny Phantom Urban Jungle,Nintendo DS,3.00
834,5.00,/product_images/Juegos/DS Juegos/4005209090100_s.jpg,4005209090100,12.00,Bob Esponja: Batalla por la Isla del Vol,Nintendo DS,7.00
827,11.00,/product_images/Juegos/Xbox 360 Juegos/5021290041097_s.jpg,5021290041097,25.00,Nier,Xbox 360,15.00
827,5.00,/product_images/Juegos/Xbox 360 Juegos/5021290049291_s.jpg,5021290049291,12.00,Final Fantasy XIII-2 E.E.,Xbox 360,7.00
830,0.70,/product_images/defimg1_s.jpg,5030934081405,3.50,Los Sims 2 Shopping Coleccion (SN),PC,1.20
830,1.60,/product_images/defimg3_s.jpg,023272328146,8.00,Star Wars Battlefront II (SN) DVD,PC,2.00
834,1.40,/product_images/Juegos/DS Juegos/4005209093170_s.jpg,4005209093170,6.00,Purr Pals,Nintendo DS,2.00
827,20.00,/product_images/Juegos/Xbox 360 Juegos/5021290049451_s.jpg,5021290049451,45.00,Final Fantasy XIII-2 CE & T-Shirt,Xbox 360,28.00
827,0.70,/product_images/Juegos/Xbox 360 Juegos/5021290052185_s.jpg,5021290052185,3.00,Sleeping Dogs - Limited Edition (P),Xbox 360,1.10
830,1.00,/product_images/Juegos/PC Juegos/023272329143_s.jpg,023272329143,5.00,Lego Star Wars II La Trilogia Original,PC,1.80
834,3.00,/product_images/Juegos/DS Juegos/4005209093644_s.jpg,4005209093644,7.00,Bob Esponja y Amigos: El Ataque de los J,Nintendo DS,4.00
827,8.00,/product_images/Juegos/Xbox 360 Juegos/5021290054318_s.jpg,5021290054318,18.00,Tomb Raider (2013) Survival Edition,Xbox 360,11.00
830,1.60,/product_images/defimg4_s.jpg,023272997212,8.00,Star Wars: Knights of the Old Republic,PC,2.00
830,0.01,/product_images/defimg4_s.jpg,047875322219,0.25,Tony Hawks Pro Skater 3,PC,0.01
834,2.00,/product_images/Juegos/DS Juegos/4005209096102_s.jpg,4005209096102,5.00,Avatar the last airbender the burning earth,Nintendo DS,3.00
834,3.00,/product_images/Juegos/DS Juegos/4005209097031_s.jpg,4005209097031,8.00,Nicktoons: Attack of the Toybots,Nintendo DS,5.00
827,11.00,/product_images/Juegos/Xbox 360 Juegos/5021290055018_s.jpg,5021290055018,25.00,Tomb Raider (2013) Collectors Edition,Xbox 360,15.00
827,2.00,/product_images/Juegos/Xbox 360 Juegos/5021290058279_s.jpg,5021290058279,5.00,Deus Ex - Human Revolution DC,Xbox 360,3.00
834,0.20,/product_images/Juegos/DS Juegos/4005209100670_s.jpg,4005209100670,1.50,Bratz 4 Real,Nintendo DS,0.40
827,3.00,/product_images/Juegos/Xbox 360 Juegos/5021290059634_s.jpg,5021290059634,8.00,Kane and Lynch: 1 and 2 Doublepack,Xbox 360,5.00
830,0.10,/product_images/Juegos/PC Juegos/093155124721_s.jpg,093155124721,0.75,Brink (P),PC,0.20
834,2.00,/product_images/Juegos/DS Juegos/4005209103077_s.jpg,4005209103077,5.00,Zoo Tycoon 2 DS,Nintendo DS,3.00
827,9.00,/product_images/Juegos/Xbox 360 Juegos/5021290059818_s.jpg,5021290059818,22.00,Tomb Raider Legend / Anniversary And Underworld,Xbox 360,13.00
830,0.01,/product_images/defimg1_s.jpg,213213,0.50,Dragons Lair 2,PC,0.10
834,2.00,/product_images/Juegos/DS Juegos/4005209104562_s.jpg,4005209104562,5.00,El Tigre: Adventures Of Manny Rivera,Nintendo DS,3.00
830,0.30,/product_images/defimg2_s.jpg,3307210223494,2.00,Myst IV Revelation,PC,0.60
830,0.30,/product_images/Juegos/PC Juegos/3307210223500_s.jpg,3307210223500,2.00,Chessmaster 10th Edition,PC,0.60
830,0.20,/product_images/defimg5_s.jpg,3307210231130,1.00,The Settlers 2: 10Th Anniversary,PC,0.30
834,4.00,/product_images/Juegos/DS Juegos/4005209111188_s.jpg,4005209111188,10.00,Age of Empires Mythologies,Nintendo DS,6.00
834,2.00,/product_images/Juegos/DS Juegos/4005209113762_s.jpg,4005209113762,5.00,Vuelta al Corral,Nintendo DS,3.00
834,3.00,/product_images/Juegos/DS Juegos/4005209115858_s.jpg,4005209115858,8.00,Back To The Barnyard,Nintendo DS,5.00
830,1.40,/product_images/defimg4_s.jpg,3307210243010,7.00,Heroes of Might & Magic 3 Collectors,PC,2.00
830,0.20,/product_images/defimg4_s.jpg,3307210262004,1.50,Heroes V: Tribes of the East,PC,0.40
830,0.10,/product_images/defimg3_s.jpg,3307210263049,0.75,CSI: Pruebas Ocultas,PC,0.20
821,4.00,/product_images/Juegos/PS3 Juegos/5060327531385_s.jpg,5060327531385,10.00,Dynasty Warriors: Gundam Reborn,PlayStation 3,6.00
834,5.00,/product_images/Juegos/DS Juegos/4005209126519_s.jpg,4005209126519,12.00,Marvel Super Hero Squad,Nintendo DS,7.00
834,0.20,/product_images/Juegos/DS Juegos/4005209128292_s.jpg,4005209128292,1.50,Womens Murder Club: Games of Passion,Nintendo DS,0.40
834,0.90,/product_images/Juegos/DS Juegos/4005209128490_s.jpg,4005209128490,4.00,Biggest Loser,Nintendo DS,1.50
830,0.90,/product_images/defimg1_s.jpg,3307210265678,4.00,Heroes of Might & Magic V Gold (SN),PC,1.50
830,0.50,/product_images/Juegos/PC Juegos/3307211667563_s.jpg,3307211667563,2.50,Assassin's Creed II (P),PC,0.90
830,0.10,/product_images/defimg2_s.jpg,3307215588857,0.75,NCIS,PC,0.20
821,5.00,/product_images/Juegos/PS3 Juegos/5060327532603_s.jpg,5060327532603,12.00,Atelier Shallie: Alchemists Of The Dusk Sea,PlayStation 3,7.00
821,11.00,/product_images/Juegos/PS3 Juegos/5907813593932_s.jpg,5907813593932,25.00,Sniper Ghost Warrior 2 - Edición Colecci,PlayStation 3,15.00
821,5.00,/product_images/Juegos/PS3 Juegos/612561600188_s.jpg,612561600188,12.00,Blades,PlayStation 3,7.00
834,0.80,/product_images/Juegos/DS Juegos/4005209132824_s.jpg,4005209132824,3.50,"Last Airbender, The",Nintendo DS,1.30
834,0.60,/product_images/Juegos/DS Juegos/4005209132930_s.jpg,4005209132930,2.50,Beat City,Nintendo DS,0.90
834,0.70,/product_images/Juegos/DS Juegos/4005209133951_s.jpg,4005209133951,3.00,Nancy Drew: Mysterio Del Modelo,Nintendo DS,1.10
830,1.60,/product_images/Juegos/PC Juegos/3307215634400_s.jpg,3307215634400,8.00,Assassin's Creed III (P),PC,2.00
830,0.40,/product_images/Juegos/PC Juegos/3307215711699_s.jpg,3307215711699,2.00,From Dust,PC,0.70
830,1.60,/product_images/Juegos/PC Juegos/3307217926985_s.jpg,3307217926985,8.00,Assassin's Cred La hermandad (P),PC,2.00
821,13.00,/product_images/Juegos/PS3 Juegos/662248913872_s.jpg,662248913872,30.00,Drakengard 3,PlayStation 3,18.00
821,0.70,/product_images/Juegos/PS3 Juegos/709458016747_s.jpg,709458016747,3.00,Xploder HD Movie Player,PlayStation 3,1.10
821,0.70,/product_images/Juegos/PS3 Juegos/710425370786_s.jpg,710425370786,3.00,College Hoops 2K7,PlayStation 3,1.10
830,0.01,/product_images/defimg1_s.jpg,3348542106895,0.10,Ultra Pinball Thrillride,PC,0.01
830,0.30,/product_images/defimg3_s.jpg,3348542155268,2.00,The Thing,PC,0.60
821,1.20,/product_images/Juegos/PS3 Juegos/710425371264_s.jpg,710425371264,5.00,Major League Baseball 2K7,PlayStation 3,1.90
830,0.01,/product_images/defimg4_s.jpg,3348542179509,0.25,Barbie en la Playa,PC,0.01
821,5.00,/product_images/Juegos/PS3 Juegos/710425371608_s.jpg,710425371608,12.00,All Pro Football 2K8,PlayStation 3,7.00
830,0.10,/product_images/defimg5_s.jpg,3348542210936,1.00,Caesar III,PC,0.30
821,4.00,/product_images/Juegos/PS3 Juegos/710425373114_s.jpg,710425373114,10.00,College Hoops 2K8,PlayStation 3,6.00
821,1.20,/product_images/Juegos/PS3 Juegos/710425377426_s.jpg,710425377426,5.00,Major League Baseball 2K10,PlayStation 3,1.90
830,0.10,/product_images/defimg2_s.jpg,3348542210974,1.00,Faraon,PC,0.30
830,0.40,/product_images/defimg5_s.jpg,3417240954371,2.00,Worms World Party,PC,0.70
821,0.70,/product_images/Juegos/PS3 Juegos/710425471155_s.jpg,710425471155,3.00,Major League Baseball 2K12,PlayStation 3,1.10
821,2.00,/product_images/Juegos/PS3 Juegos/711719039709_s.jpg,711719039709,6.00,Everybody Dance 3,PlayStation 3,3.00
830,0.01,/product_images/Juegos/PC Juegos/3455199431642_s.jpg,3455199431642,0.50,Gladiator Sword of Vengeance,PC,0.10
830,0.50,/product_images/defimg5_s.jpg,3512289017565,3.50,Blood Bowl Legendary Edition (P),PC,1.00
821,9.00,/product_images/Juegos/PS3 Juegos/711719112587_s.jpg,711719112587,20.00,Gran Turismo 5 Signature Eidcion,PlayStation 3,12.00
830,0.20,/product_images/Juegos/PC Juegos/3512899109285_s.jpg,3512899109285,1.00,Confrontation,PC,0.30
821,9.00,/product_images/Juegos/PS3 Juegos/711719124559_s.jpg,711719124559,20.00,Singstar Pop 2009 + Micros Wireless,PlayStation 3,12.00
830,0.70,/product_images/defimg2_s.jpg,3512899109322,5.00,Blood Bowl: Chaos Cup,PC,1.50
821,5.00,/product_images/Juegos/PS3 Juegos/711719126089_s.jpg,711719126089,12.00,Little Big Planet 2  Special Edition (P),PlayStation 3,7.00
830,0.40,/product_images/defimg3_s.jpg,3512899111127,3.00,Pro Cycling Manager 2013,PC,0.90
821,6.00,/product_images/Juegos/PS3 Juegos/711719129066_s.jpg,711719129066,15.00,Singstar Mecano + Micros,PlayStation 3,9.00
830,0.10,/product_images/Juegos/PC Juegos/3512899111646_s.jpg,3512899111646,0.75,Farming Simulator 2013 : Expansion Pack,PC,0.20
830,0.10,/product_images/defimg4_s.jpg,3546430026250,0.75,Tactical Ops (Assault On Terror),PC,0.20
821,2.00,/product_images/Juegos/PS3 Juegos/711719133285_s.jpg,711719133285,6.00,Buzz Concurso Musical Definitivo Con Buz,PlayStation 3,3.00
821,6.00,/product_images/defimg2_s.jpg,711719149644,15.00,Sngstar Hits 2,PlayStation 3,9.00
830,0.01,/product_images/Juegos/PC Juegos/3546430131664_s.jpg,3546430131664,0.25,Neverwinter Nights 2: Mask of the Betrae,PC,0.01
821,0.30,/product_images/Juegos/PS3 Juegos/711719163954_s.jpg,711719163954,2.00,SingStar Take That,PlayStation 3,0.60
830,0.10,/product_images/defimg3_s.jpg,3546430136195,0.75,Neverwinter Nights 2 - Storm of Zehir,PC,0.20
821,15.00,/product_images/Juegos/PS3 Juegos/711719167587_s.jpg,711719167587,35.00,Killzone 3 Edicion Helghast,PlayStation 3,22.00
830,0.30,/product_images/defimg3_s.jpg,3546430144152,2.00,Riddick - Assault on Dark Athena (SN),PC,0.60
830,0.10,/product_images/defimg1_s.jpg,3563650074373,0.75,Robin Hood La Leyenda De Sherwood,PC,0.20
821,6.00,/product_images/Juegos/PS3 Juegos/711719171393_s.jpg,711719171393,15.00,Resistance 3 Survivor Edition,PlayStation 3,9.00
821,3.00,/product_images/Juegos/PS3 Juegos/711719174790_s.jpg,711719174790,8.00,Carnival Island (Move),PlayStation 3,5.00
830,0.01,/product_images/defimg4_s.jpg,3597660100364,0.50,Puzzle Bobble 2,PC,0.10
830,0.01,/product_images/defimg3_s.jpg,3700046229904,0.10,Ultra Fighters,PC,0.01
821,6.00,/product_images/Juegos/PS3 Juegos/711719175858_s.jpg,711719175858,15.00,WipeOut HD Fury,PlayStation 3,9.00
821,15.00,/product_images/Juegos/PS3 Juegos/711719190769_s.jpg,711719190769,35.00,God of War III (3) Ultimate,PlayStation 3,22.00
830,0.01,/product_images/defimg2_s.jpg,3700046235615,0.10,Wind Warriors Echelon II,PC,0.01
830,0.30,/product_images/defimg4_s.jpg,8426412005525,2.00,Birth of America 2,PC,0.60
821,8.00,/product_images/Juegos/PS3 Juegos/711719192992_s.jpg,711719192992,18.00,Ratchet & Clank: Todos Para Unos EE (P),PlayStation 3,11.00
821,0.90,/product_images/Juegos/PS3 Juegos/711719193173_s.jpg,711719193173,4.00,Singstar Guitar,PlayStation 3,1.50
830,0.80,/product_images/Juegos/PC Juegos/8426412005532_s.jpg,8426412005532,4.00,Eurpoa Universalis 3: Complete,PC,1.40
821,4.00,/product_images/Juegos/PS3 Juegos/711719199199_s.jpg,711719199199,10.00,SingStar: Back To The 80s,PlayStation 3,6.00
821,9.00,/product_images/Juegos/PS3 Juegos/711719201342_s.jpg,711719201342,20.00,Resistance: The Trilogy,PlayStation 3,12.00
830,0.10,/product_images/defimg4_s.jpg,8426412005600,0.75,Strategic Command 2,PC,0.20
821,4.00,/product_images/Juegos/PS3 Juegos/711719201649_s.jpg,711719201649,10.00,Doctor Who: The Eternity Clock,PlayStation 3,6.00
821,2.00,/product_images/Juegos/PS3 Juegos/711719208891_s.jpg,711719208891,5.00,Caminando Entre Dinosaurios + Wonderbook,PlayStation 3,3.00
821,20.00,/product_images/Juegos/PS3 Juegos/711719227267_s.jpg,711719227267,45.00,"Last Of Us, The: Ellie Edition",PlayStation 3,28.00
821,9.00,/product_images/Juegos/PS3 Juegos/711719227854_s.jpg,711719227854,22.00,Killzone Trilogy (18),PlayStation 3,13.00
821,4.00,/product_images/Juegos/PS3 Juegos/711719228219_s.jpg,711719228219,10.00,Uncharted 3: Drake's + Faster BR,PlayStation 3,6.00
821,0.60,/product_images/Juegos/PS3 Juegos/711719257462_s.jpg,711719257462,2.50,Wonderbook - Diggs Nightcrawler,PlayStation 3,0.90
821,0.40,/product_images/Juegos/PS3 Juegos/711719265771_s.jpg,711719265771,2.00,"Libro De Las Pociones, El (Solo Juego)",PlayStation 3,0.70
821,11.00,/product_images/Juegos/PS3 Juegos/711719277514_s.jpg,711719277514,25.00,DanceStar Party (2 Move Mandos+Camara),PlayStation 3,15.00
821,0.70,/product_images/defimg3_s.jpg,711719434429,3.00,Jinx,PlayStation 3,1.10
821,3.00,/product_images/Juegos/PS3 Juegos/711719450450_s.jpg,711719450450,8.00,Eye of Judgement +Playstation Eye +AR Cards,PlayStation 3,5.00
831,1.00,/product_images/Juegos/Wii Juegos/5390102504144_s.jpg,5390102504144,4.50,Ultimate Red Ball Challenge,Wii,1.70
821,6.00,/product_images/Juegos/PS3 Juegos/711719691PS3_s.jpg,711719691,15.00,Killzone HD,PlayStation 3,9.00
821,0.20,/product_images/Juegos/PS3 Juegos/711719722250_s.jpg,711719722250,1.50,Socom Confrontation (No comprar),PlayStation 3,0.40
821,4.00,/product_images/Juegos/PS3 Juegos/711719757153_s.jpg,711719757153,10.00,Singstar Hits,PlayStation 3,6.00
831,0.90,/product_images/Juegos/Wii Juegos/5390102506483_s.jpg,5390102506483,4.00,U-Sing + Microfono,Wii,1.50
831,0.40,/product_images/Juegos/Wii Juegos/5390102506810_s.jpg,5390102506810,2.00,Countdown,Wii,0.70
831,0.20,/product_images/Juegos/Wii Juegos/5390102506834_s.jpg,5390102506834,1.00,Family Fortunes,Wii,0.30
821,12.00,/product_images/Juegos/PS3 Juegos/711719774457_s.jpg,711719774457,28.00,Buzz! El Multiconcurso TV SE + Buzzers,PlayStation 3,17.00
821,5.00,/product_images/Juegos/PS3 Juegos/711719798057_s.jpg,711719798057,12.00,Singstar ABBA + Microfonos,PlayStation 3,7.00
821,0.80,/product_images/Juegos/PS3 Juegos/711719810926_s.jpg,711719810926,3.50,MLB 07 The Show,PlayStation 3,1.30
831,4.00,/product_images/Juegos/Wii Juegos/5390102512583_s.jpg,5390102512583,10.00,U-Sing Girls Night,Wii,6.00
821,0.90,/product_images/Juegos/PS3 Juegos/711719811527_s.jpg,711719811527,4.00,Hot Shots Golf Out of Bounds,PlayStation 3,1.50
831,0.70,/product_images/Juegos/Wii Juegos/5743211720057_s.jpg,5743211720057,3.00,Legend Of The Dragon,Wii,1.10
831,4.00,/product_images/Juegos/Wii Juegos/5743211720286_s.jpg,5743211720286,10.00,Bratz Kidz Party,Wii,6.00
821,0.30,/product_images/Juegos/PS3 Juegos/711719814122_s.jpg,711719814122,2.00,MLB The Show 08,PlayStation 3,0.60
821,0.70,/product_images/Juegos/PS3 Juegos/711719818021_s.jpg,711719818021,3.00,MLB The SHow 09,PlayStation 3,1.10
821,0.70,/product_images/Juegos/PS3 Juegos/711719825128_s.jpg,711719825128,3.00,MLB 11 The Show,PlayStation 3,1.10
821,2.00,/product_images/Juegos/PS3 Juegos/711719825524_s.jpg,711719825524,6.00,The Fight: Lights Out (Move Required),PlayStation 3,3.00
831,0.70,/product_images/Juegos/Wii Juegos/5743211720330_s.jpg,5743211720330,3.00,Rubiks Puzzle World,Wii,1.10
831,2.00,/product_images/Juegos/Wii Juegos/5907813596025_s.jpg,5907813596025,5.00,Chicken Riot,Wii,3.00
831,2.00,/product_images/Juegos/Wii Juegos/7194801666558_s.jpg,7194801666558,5.00,Freeloader para Wii,Wii,3.00
821,1.40,/product_images/Juegos/PS3 Juegos/711719984733_s.jpg,711719984733,6.00,MLB 13: The Show,PlayStation 3,2.00
821,6.00,/product_images/Juegos/PS3 Juegos/711719991106_s.jpg,711719991106,15.00,Infamous 1 And 2,PlayStation 3,9.00
821,5.00,/product_images/Juegos/PS3 Juegos/711719991953_s.jpg,711719991953,12.00,MLB 14: The Show,PlayStation 3,7.00
831,6.00,/product_images/Juegos/Wii Juegos/722674800044_s.jpg,722674800044,15.00,One Piece: Unlimited Adventure,Wii,9.00
831,2.00,/product_images/Juegos/Wii Juegos/7340044300067_s.jpg,7340044300067,5.00,Dance Party Pop Hits (Solo Juego),Wii,3.00
831,2.00,/product_images/Juegos/Wii Juegos/7340044300074_s.jpg,7340044300074,6.00,Dance Party Club Hits (Solo Juego),Wii,3.00
821,8.00,/product_images/Juegos/PS3 Juegos/719593130017_s.jpg,719593130017,18.00,Afrika,PlayStation 3,11.00
821,0.90,/product_images/Juegos/PS3 Juegos/722674110020_s.jpg,722674110020,4.00,Mobile Suit Gundam: Crossfire,PlayStation 3,1.50
831,3.00,/product_images/Juegos/Wii Juegos/7340044300111_s.jpg,7340044300111,8.00,Kart Racer,Wii,5.00
831,8.00,/product_images/Juegos/Wii Juegos/7340044300302_s.jpg,7340044300302,18.00,Dance Party Club Hits + Alfombrilla,Wii,11.00
821,11.00,/product_images/Juegos/PS3 Juegos/728658032036_s.jpg,728658032036,25.00,Damage Inc - Pacific Squadron + Mando,PlayStation 3,15.00
821,9.00,/product_images/Juegos/PS3 Juegos/730865001507_s.jpg,730865001507,20.00,AquaPazza: AquaPlus Dream Match,PlayStation 3,12.00
821,3.00,/product_images/Juegos/PS3 Juegos/730865100200_s.jpg,730865100200,8.00,Dragon Crown Artworks,PlayStation 3,5.00
831,2.00,/product_images/Juegos/Wii Juegos/7340044300371_s.jpg,7340044300371,5.00,We Sing - Solus,Wii,3.00
831,6.00,/product_images/Juegos/Wii Juegos/7340044300395_s.jpg,7340044300395,15.00,We Dance + 2 alfombras De Baile,Wii,9.00
831,3.00,/product_images/Juegos/Wii Juegos/7340044300524_s.jpg,7340044300524,8.00,Rally Racer,Wii,5.00
827,0.40,/product_images/Juegos/Xbox 360 Juegos/5024866331363_s.jpg,5024866331363,2.00,LMA Manager 2007,Xbox 360,0.70
831,2.00,/product_images/Juegos/Wii Juegos/7340044300562_s.jpg,7340044300562,5.00,Crash Car Racer,Wii,3.00
831,2.00,/product_images/Juegos/Wii Juegos/7340044300869_s.jpg,7340044300869,6.00,Rally Racer + Wheel,Wii,3.00
831,8.00,/product_images/Juegos/Wii Juegos/7340044301170_s.jpg,7340044301170,18.00,We Sing Encore + Micros,Wii,11.00
827,0.40,/product_images/Juegos/Xbox 360 Juegos/5024866333626_s.jpg,5024866333626,2.00,Brian Lara Cricket 2007,Xbox 360,0.70
827,0.80,/product_images/Juegos/Xbox 360 Juegos/5024866339734_s.jpg,5024866339734,3.50,Fuel,Xbox 360,1.30
827,0.30,/product_images/Juegos/Xbox 360 Juegos/5024866339871_s.jpg,5024866339871,1.50,Ashes Cricket 09,Xbox 360,0.50
831,0.60,/product_images/Juegos/Wii Juegos/7340044301187_s.jpg,7340044301187,2.50,We Sing Robbie Williams (Solo Juego),Wii,0.90
831,5.00,/product_images/Juegos/Wii Juegos/7340044301194_s.jpg,7340044301194,12.00,Robbie Williams WeSing + Mic x 2,Wii,7.00
831,2.00,/product_images/Juegos/Wii Juegos/7340044301446_s.jpg,7340044301446,6.00,We Dance,Wii,3.00
