categoria_id,titulo,precio_compra,img_caratula,sku,precio_intercambio,categoria_str,precio_venta
834,Music Monsters,0.90,/product_images/defimg5_s.jpg,9006113177609,1.50,Nintendo DS,4.00
834,Monstruos Contra Alienigenas,0.90,/product_images/Juegos/DS Juegos/5030917062087_s.jpg,5030917062087,1.50,Nintendo DS,4.00
834,Soul Bubbles,1.20,/product_images/Juegos/DS Juegos/5021290035430_s.jpg,5021290035430,1.90,Nintendo DS,5.00
977,Samurai Warriors Chronicles,4.00,/product_images/Juegos/3DS Juegos/5060073307807_s.jpg,5060073307807,6.00,Nintendo 3DS,10.00
977,Regular Show: Mordecai & Rigby In 8-Bit,8.00,/product_images/Juegos/3DS Juegos/3391891973403_s.jpg,3391891973403,11.00,Nintendo 3DS,18.00
977,Sports Island 3D,8.00,/product_images/Juegos/3DS Juegos/4012927084151_s.jpg,4012927084151,11.00,Nintendo 3DS,18.00
834,Lost in Blue,3.00,/product_images/Juegos/DS Juegos/4012927081389_s.jpg,4012927081389,5.00,Nintendo DS,8.00
834,Lego Batman 2: Dc Superheroes,5.00,/product_images/Juegos/DS Juegos/5051893116762_s.jpg,5051893116762,7.00,Nintendo DS,12.00
834,007: GoldenEye,1.20,/product_images/Juegos/DS Juegos/5030917091452_s.jpg,5030917091452,1.90,Nintendo DS,5.00
977,Candy Match 3,7.00,/product_images/Juegos/3DS Juegos/3499550319095_s.jpg,3499550319095,9.00,Nintendo 3DS,15.00
977,Puzzler Mind Gym 3D,2.00,/product_images/Juegos/3DS Juegos/3307215587850_s.jpg,3307215587850,3.00,Nintendo 3DS,5.00
977,Devil Summoner - Soul Hackers,12.00,/product_images/Juegos/3DS Juegos/5060220222915_s.jpg,5060220222915,16.00,Nintendo 3DS,25.00
834,Scooby-Doo Quien Esta Mirando a Quien?,3.00,/product_images/defimg2_s.jpg,4005209085595,5.00,Nintendo DS,8.00
834,Jetix Puzzle Bubble,0.90,/product_images/Juegos/DS Juegos/5051272004703_s.jpg,5051272004703,1.50,Nintendo DS,4.00
834,Mi Clinica Veterinaria en el Zoo,5.00,/product_images/defimg5_s.jpg,5060136650239,7.00,Nintendo DS,12.00
977,Pokemon: Art Academy,8.00,/product_images/Juegos/3DS Juegos/045496525767_s.jpg,045496525767,11.00,Nintendo 3DS,18.00
977,Mario Golf: World Tour,7.00,/product_images/Juegos/3DS Juegos/045496525354_s.jpg,045496525354,9.00,Nintendo 3DS,15.00
977,Angry Birds: Star Wars,4.00,/product_images/Juegos/3DS Juegos/5030917132216_s.jpg,5030917132216,6.00,Nintendo 3DS,10.00
834,Mr. Bean,1.00,/product_images/defimg5_s.jpg,5051272004277,1.70,Nintendo DS,4.50
977,Flap Flap,2.00,/product_images/Juegos/3DS Juegos/3499550340150_s.jpg,3499550340150,3.00,Nintendo 3DS,6.00
977,Splinter Cell 3D,2.00,/product_images/Juegos/3DS Juegos/3307219935008_s.jpg,3307219935008,3.00,Nintendo 3DS,6.00
977,Pac-Man And The Ghostly Adventures 2,7.00,/product_images/Juegos/3DS Juegos/3391891979542_s.jpg,3391891979542,9.00,Nintendo 3DS,15.00
834,Shrek Tercero,1.20,/product_images/Juegos/DS Juegos/5030917043994_s.jpg,5030917043994,1.90,Nintendo DS,5.00
834,MX vs . ATX: Reflex,0.90,/product_images/Juegos/DS Juegos/4005209128421_s.jpg,4005209128421,1.50,Nintendo DS,4.00
834,Totally Spies! 2: Undercover,0.60,/product_images/defimg2_s.jpg,3546430127124,0.90,Nintendo DS,2.50
977,Teenage Mutant Ninja Turtles TMNT,5.00,/product_images/Juegos/3DS Juegos/5030917131806_s.jpg,5030917131806,7.00,Nintendo 3DS,12.00
977,El Paraiso de las Mascotas,5.00,/product_images/Juegos/3DS Juegos/4017244030249_s.jpg,4017244030249,7.00,Nintendo 3DS,12.00
977,Etrian Odyssey IV,14.00,/product_images/Juegos/3DS Juegos/5060220222854_s.jpg,5060220222854,19.00,Nintendo 3DS,30.00
834,LEGO Harry Potter (Anos 1-4),4.00,/product_images/Juegos/DS Juegos/5051893027884_s.jpg,5051893027884,6.00,Nintendo DS,10.00
834,De 10 en  10: Una Aventura Matematica,0.80,/product_images/Juegos/DS Juegos/045496466886_s.jpg,045496466886,1.30,Nintendo DS,3.50
834,Babysitting Mania,3.00,/product_images/Juegos/DS Juegos/5060136650635_s.jpg,5060136650635,5.00,Nintendo DS,8.00
977,Cubic Ninja,12.00,/product_images/Juegos/3DS Juegos/3307219952302_s.jpg,3307219952302,16.00,Nintendo 3DS,25.00
977,"Ace Combat, Assault Horizon Legacy",3.00,/product_images/Juegos/3DS Juegos/3391891956093_s.jpg,3391891956093,5.00,Nintendo 3DS,8.00
977,Doodle Jump Adventures,3.00,/product_images/Juegos/3DS Juegos/5016488126717_s.jpg,5016488126717,5.00,Nintendo 3DS,8.00
834,Horse Life II,0.60,/product_images/Juegos/DS Juegos/4020628503758_s.jpg,4020628503758,0.90,Nintendo DS,2.50
834,Polarium DS,0.80,/product_images/defimg3_s.jpg,045496462062,1.30,Nintendo DS,3.50
834,Mr. Driller Drill Spirits,0.90,/product_images/Juegos/DS Juegos/045496462116_s.jpg,045496462116,1.50,Nintendo DS,4.00
977,Disney Art Academy,10.00,/product_images/Juegos/3DS Juegos/045496473167_s.jpg,045496473167,14.00,Nintendo 3DS,22.00
977,Funfair Party Games,7.00,/product_images/Juegos/3DS Juegos/5016488126724_s.jpg,5016488126724,9.00,Nintendo 3DS,15.00
977,Bowling Bonanza,7.00,/product_images/Juegos/3DS Juegos/5060216311524_s.jpg,5060216311524,9.00,Nintendo 3DS,15.00
834,Meteos,0.80,/product_images/Juegos/DS Juegos/045496462192_s.jpg,045496462192,1.30,Nintendo DS,3.50
834,Descubriendo a los Robinsons,0.90,/product_images/Juegos/DS Juegos/045496464271_s.jpg,045496464271,1.50,Nintendo DS,4.00
834,Anno 1701: Crea tu Imperio,1.40,/product_images/Juegos/DS Juegos/045496464707_s.jpg,045496464707,2.00,Nintendo DS,6.00
977,Disney's Planes,3.00,/product_images/Juegos/3DS Juegos/045496523886_s.jpg,045496523886,5.00,Nintendo 3DS,8.00
977,Moshi Monsters: Katsuma Unleashed,0.90,/product_images/Juegos/3DS Juegos/5030917134968_s.jpg,5030917134968,1.50,Nintendo 3DS,4.00
977,Ninja,7.00,/product_images/Juegos/3DS Juegos/3307219952319_s.jpg,3307219952319,9.00,Nintendo 3DS,15.00
834,Tus Amigos de Disney,2.00,/product_images/Juegos/DS Juegos/045496466107_s.jpg,045496466107,3.00,Nintendo DS,6.00
834,Disney Bolt,3.00,/product_images/Juegos/DS Juegos/045496468026_s.jpg,045496468026,5.00,Nintendo DS,8.00
834,Hannah Montana: La pelicula,0.20,/product_images/Juegos/DS Juegos/045496468057_s.jpg,045496468057,0.40,Nintendo DS,1.50
977,Mahjong: Warriors Of The Emperor,7.00,/product_images/Juegos/3DS Juegos/4017244030195_s.jpg,4017244030195,9.00,Nintendo 3DS,15.00
977,Persona Q,16.00,/product_images/Juegos/3DS Juegos/5060112431234_s.jpg,5060112431234,22.00,Nintendo 3DS,35.00
977,Hakuoki: Memories of the Shinsengumi,12.00,/product_images/Juegos/3DS Juegos/5060102953937_s.jpg,5060102953937,16.00,Nintendo 3DS,25.00
830,Robin Hood,0.10,/product_images/Juegos/PC Juegos/8436010152347_s.jpg,8436010152347,0.20,PC,0.75
977,Penguins Of Madagascar,2.00,/product_images/Juegos/3DS Juegos/8154030103384_s.jpg,8154030103384,3.00,Nintendo 3DS,6.00
977,Ace Combat 3D,3.00,/product_images/Juegos/3DS Juegos/3391891956123_s.jpg,3391891956123,5.00,Nintendo 3DS,8.00
977,Petz Countryside: Animalz. Aventuras Camperas,2.00,/product_images/Juegos/3DS Juegos/3307215711927_s.jpg,3307215711927,3.00,Nintendo 3DS,5.00
834,Aprende Con Los Pokémon: Aventura(W/Key),0.80,/product_images/Juegos/DS Juegos/045496471842_s.jpg,045496471842,1.30,Nintendo DS,3.50
834,Sight Training,0.01,/product_images/defimg3_s.jpg,045496739256,0.10,Nintendo DS,0.50
834,DragonBall Z Goku Densetsu,5.00,/product_images/Juegos/DS Juegos/3296580803644_s.jpg,3296580803644,7.00,Nintendo DS,12.00
830,Pro Evolution Soccer 2008,0.01,/product_images/Juegos/PC Juegos/4012927072202_s.jpg,4012927072202,0.01,PC,0.10
830,Los Sims 2 Comparten piso,1.40,/product_images/defimg5_s.jpg,8414185034576,2.00,PC,6.00
830,Black & White 2 (SN) 1 DVD,0.70,/product_images/defimg4_s.jpg,8414185032169,1.10,PC,3.00
977,Barbie: Refugio Para Cachorros De Barbie Y Sus Hermanas,12.00,/product_images/Juegos/3DS Juegos/8154030104732_s.jpg,8154030104732,16.00,Nintendo 3DS,25.00
977,LEGO: Friends,3.00,/product_images/Juegos/3DS Juegos/5051893150360_s.jpg,5051893150360,5.00,Nintendo 3DS,8.00
834,Tamagotchi Connexion Corner Shop 3,0.90,/product_images/Juegos/DS Juegos/3296580805624_s.jpg,3296580805624,1.50,Nintendo DS,4.00
834,Real Futbol 2008,3.00,/product_images/defimg4_s.jpg,3307210324931,5.00,Nintendo DS,8.00
834,Mi Experto En Ingles,0.40,/product_images/Juegos/DS Juegos/3307210327932_s.jpg,3307210327932,0.70,Nintendo DS,2.00
830,Sims 3 Vida En La Ciudad Accesorios,0.70,/product_images/Juegos/PC Juegos/5030934099967_s.jpg,5030934099967,1.20,PC,3.50
830,CSI: New York,0.10,/product_images/Juegos/PC Juegos/3307211609938_s.jpg,3307211609938,0.20,PC,0.75
830,Disney Tarzan,0.10,/product_images/defimg4_s.jpg,8427897000463,0.30,PC,1.00
834,Stratego Next,0.10,/product_images/Juegos/DS Juegos/3307210415486_s.jpg,3307210415486,0.30,Nintendo DS,1.00
830,Piratas Del Caribe En El Fin Del Mundo,0.30,/product_images/Juegos/PC Juegos/8427897001262_s.jpg,8427897001262,0.70,PC,2.50
830,Risen,0.30,/product_images/Juegos/PC Juegos/4020628504670_s.jpg,4020628504670,0.60,PC,2.00
834,Tim Power contra los Villanos,0.70,/product_images/Juegos/DS Juegos/3307211608849_s.jpg,3307211608849,1.10,Nintendo DS,3.00
834,Anatomia De Grey: El Videojuego,0.90,/product_images/Juegos/DS Juegos/3307211619449_s.jpg,3307211619449,1.50,Nintendo DS,4.00
830,Return To Castle Wolfenstein Special Ed,0.40,/product_images/defimg3_s.jpg,5030917017001,0.70,PC,2.00
830,Destroyer & Command,0.01,/product_images/defimg3_s.jpg,3307210163257,0.01,PC,0.10
834,Broken Sword: Shadow Of Templars,5.00,/product_images/Juegos/DS Juegos/3307211641471_s.jpg,3307211641471,7.00,Nintendo DS,12.00
834,Anno: Create A New World,1.80,/product_images/Juegos/DS Juegos/3307211649460_s.jpg,3307211649460,2.00,Nintendo DS,4.00
830,Age of Empires III (Complete Collection),4.00,/product_images/defimg2_s.jpg,882224941860,7.00,PC,20.00
830,"Seonr De Los Anillos, El : El Retorno Del Rey",0.01,/product_images/defimg4_s.jpg,8427197150035,0.10,PC,0.50
834,Girls Life Crea Tu Look,0.90,/product_images/Juegos/DS Juegos/3307211669437_s.jpg,3307211669437,1.50,Nintendo DS,4.00
834,Lluvia de Ablondigas,3.00,/product_images/Juegos/DS Juegos/3307211671782_s.jpg,3307211671782,4.00,Nintendo DS,7.00
830,Diablo II Expansion Set,0.40,/product_images/defimg2_s.jpg,3348542152748,0.90,PC,3.00
834,Animalz Pony Club,2.00,/product_images/Juegos/DS Juegos/3307211685505_s.jpg,3307211685505,3.00,Nintendo DS,6.00
834,La Leyenda de Spyro: La Fuerza del Drago,3.00,/product_images/Juegos/DS Juegos/3348542220263_s.jpg,3348542220263,5.00,Nintendo DS,8.00
821,Silent Hill: Homecoming,6.00,/product_images/Juegos/PS3 Juegos/4012927050781_s.jpg,4012927050781,9.00,PlayStation 3,15.00
830,Command & Conquers Generals (SN),0.10,/product_images/defimg4_s.jpg,8414185051955,0.30,PC,1.00
830,Comand & Conquer Renegade,0.01,/product_images/defimg3_s.jpg,8414185059890,0.10,PC,0.50
830,Industry Giant 2 (SN) 1CD,0.20,/product_images/defimg5_s.jpg,8427197110152,0.40,PC,1.50
834,Ben 10 Galactic Racing,1.20,/product_images/Juegos/DS Juegos/3391891957052_s.jpg,3391891957052,1.90,Nintendo DS,5.00
834,Cocoto Kart Racer,0.90,/product_images/Juegos/DS Juegos/3499550243666_s.jpg,3499550243666,1.50,Nintendo DS,4.00
834,Best of Tests for You Brain DS,0.20,/product_images/Juegos/DS Juegos/3499550253863A_s.jpg,3499550253863,0.40,Nintendo DS,1.50
821,Sega Mega Drive Ultimate Collection,12.00,/product_images/Juegos/PS3 Juegos/5060138440166_s.jpg,5060138440166,17.00,PlayStation 3,28.00
821,SingStar Vol.3 (Solo Juego),2.00,/product_images/Juegos/PS3 Juegos/711719757658_s.jpg,711719757658,3.00,PlayStation 3,10.00
821,NBA Live 08,0.10,/product_images/Juegos/PS3 Juegos/5030934059206_s.jpg,5030934059206,0.20,PlayStation 3,0.75
830,Need For Speed: Underground 2 (SN) 2 CD,0.30,/product_images/defimg3_s.jpg,8414185051771,0.60,PC,2.00
830,Sherlock Holmes Contra Jack el Destripad,0.01,/product_images/defimg3_s.jpg,8436010152262,0.10,PC,0.50
830,Overwatch (P),21.00,/product_images/Juegos/PC Juegos/5030917188749_s.jpg,5030917188749,30.00,PC,48.00
834,Best of Board Games,0.80,/product_images/Juegos/DS Juegos/3499550253863B_s.jpg,3499550253863,1.30,Nintendo DS,3.50
834,The Last King of Africa,3.00,/product_images/Juegos/DS Juegos/3512289015455_s.jpg,3512289015455,5.00,Nintendo DS,8.00
821,Sega Rally,4.00,/product_images/Juegos/PS3 Juegos/5060138431102_s.jpg,5060138431102,6.00,PlayStation 3,10.00
821,Ace Combat: Assault Horizon,2.00,/product_images/Juegos/PS3 Juegos/3391891956048_s.jpg,3391891956048,3.00,PlayStation 3,6.00
821,Guitar Hero: Warriors Of Rock Solo Juego,0.70,/product_images/Juegos/PS3 Juegos/5030917088162_s.jpg,5030917088162,1.10,PlayStation 3,3.00
830,Diablo II (SN),1.00,/product_images/Juegos/PC Juegos/3348542063679_s.jpg,3348542063679,1.80,PC,5.00
830,Condemned,0.30,/product_images/defimg1_s.jpg,5060004767724,0.70,PC,2.50
830,Sniper Ghost Warrior,0.70,/product_images/Juegos/PC Juegos/8436010153467_s.jpg,8436010153467,1.10,PC,3.00
834,Tsumiki: La Torre Infernal,0.20,/product_images/defimg5_s.jpg,3760137144486,0.40,Nintendo DS,1.50
821,Injustice: Gods Among Us,8.00,/product_images/Juegos/PS3 Juegos/5051893135244_s.jpg,5051893135244,11.00,PlayStation 3,18.00
821,Operation Flashpoint 2: Dragon Rising,1.40,/product_images/Juegos/PS3 Juegos/5024866339475_s.jpg,5024866339475,2.00,PlayStation 3,6.00
821,WRC 3 FIA World Rally Championship,6.00,/product_images/Juegos/PS3 Juegos/8059617100643_s.jpg,8059617100643,9.00,PlayStation 3,15.00
830,Chain of Command,0.01,/product_images/defimg2_s.jpg,3760137141294,0.01,PC,0.25
830,American Conquest (Edicion de Oro),0.30,/product_images/Juegos/PC Juegos/843601015102900010_s.jpg,843601015102900010,0.60,PC,2.00
830,Outlaws,0.10,/product_images/defimg4_s.jpg,023272005191,0.30,PC,1.00
821,Disney Universe,4.00,/product_images/Juegos/PS3 Juegos/8717418327729_s.jpg,8717418327729,6.00,PlayStation 3,10.00
821,Borderlands,2.00,/product_images/Juegos/PS3 Juegos/5026555401111_s.jpg,5026555401111,3.00,PlayStation 3,6.00
821,Star Wars: Force Unleashed II/2,-1,/product_images/defimg2_s.jpg,023272009977,-1,PlayStation 3,10.00
830,Drakensang Anthology Premium,0.40,/product_images/Juegos/PC Juegos/8436010153320_s.jpg,8436010153320,0.90,PC,3.00
830,Eragon,0.01,/product_images/defimg1_s.jpg,3348542202535,0.10,PC,0.50
821,Ninja Gaiden Sigma,2.00,/product_images/Juegos/PS3 Juegos/5021290030954_s.jpg,5021290030954,3.00,PlayStation 3,6.00
821,Lego Senor De Los Anillos,6.00,/product_images/Juegos/PS3 Juegos/5051893130065_s.jpg,5051893130065,9.00,PlayStation 3,15.00
821,Ratchet & Clank Atrapados en el Tiempo,5.00,/product_images/Juegos/PS3 Juegos/711719139355_s.jpg,711719139355,7.00,PlayStation 3,12.00
830,Divinity 2 - The Dragon Knight Saga,0.50,/product_images/Juegos/PC Juegos/3512289017619_s.jpg,3512289017619,1.00,PC,3.50
830,Harry Potter y la Camara Secreta,0.10,/product_images/defimg1_s.jpg,8414185050996,0.20,PC,0.75
830,Death To Spies - Anthology Premium,0.10,/product_images/defimg4_s.jpg,8436010154051,0.20,PC,0.75
821,WWE 2012,1.40,/product_images/Juegos/PS3 Juegos/4005209150231_s.jpg,4005209150231,2.00,PlayStation 3,6.00
821,One Piece: Pirate Warriors,1.40,/product_images/Juegos/PS3 Juegos/3391891964432_s.jpg,3391891964432,2.00,PlayStation 3,6.00
821,NBA Live 10,0.20,/product_images/Juegos/PS3 Juegos/5030934078054_s.jpg,5030934078054,0.30,PlayStation 3,1.00
830,Painkiller (SN) 3CD,0.30,/product_images/Juegos/PC Juegos/3700265627055_s.jpg,3700265627055,0.60,PC,2.00
830,Worms Forts Under Siege,0.10,/product_images/defimg5_s.jpg,5060004763283,0.20,PC,0.75
830,Heroes And Dragons,0.30,/product_images/Juegos/PC Juegos/8436010156055_s.jpg,8436010156055,0.50,PC,1.50
821,Ghost Recon Advanced Warfighter 2,0.90,/product_images/Juegos/PS3 Juegos/3307210250100_s.jpg,3307210250100,1.50,PlayStation 3,4.00
821,Dragon Age II/2,3.00,/product_images/Juegos/PS3 Juegos/5030934092579_s.jpg,5030934092579,4.00,PlayStation 3,7.00
821,J-Stars Victory VS+,9.00,/product_images/Juegos/PS3 Juegos/3391891983839_s.jpg,3391891983839,12.00,PlayStation 3,20.00
830,New York Crimes,0.30,/product_images/defimg3_s.jpg,8436010153535,0.70,PC,2.50
830,1944 Battle of the Bulge,0.01,/product_images/defimg2_s.jpg,3760007413834,0.01,PC,0.10
830,Juega Con Las Palabras,0.01,/product_images/defimg5_s.jpg,8431474055142,0.01,PC,0.10
821,MotoGP 14,4.00,/product_images/Juegos/PS3 Juegos/8059617102074_s.jpg,8059617102074,6.00,PlayStation 3,10.00
821,Red Faction: Guerrilla,0.70,/product_images/Juegos/PS3 Juegos/4005209112826_s.jpg,4005209112826,1.10,PlayStation 3,3.00
821,Goldeneye 007 Reloaded,2.00,/product_images/Juegos/PS3 Juegos/5030917102035_s.jpg,5030917102035,3.00,PlayStation 3,6.00
830,Juega Con Las Ciencias,0.01,/product_images/defimg5_s.jpg,8427197021212,0.01,PC,0.10
830,Disney Enredados,0.01,/product_images/defimg2_s.jpg,8717418297220,0.01,PC,0.25
830,Crazy Machines 2,0.30,/product_images/defimg5_s.jpg,8436010152200,0.60,PC,2.00
821,Conan,2.00,/product_images/Juegos/PS3 Juegos/4005209096317_s.jpg,4005209096317,3.00,PlayStation 3,6.00
821,Dragons Dogma,1.20,/product_images/Juegos/PS3 Juegos/5055060927526_s.jpg,5055060927526,1.90,PlayStation 3,5.00
821,UFC Undisputed 3,12.00,/product_images/Juegos/PS3 Juegos/4005209157032_s.jpg,4005209157032,17.00,PlayStation 3,28.00
830,Hospital Tycoon,0.30,/product_images/defimg3_s.jpg,5024866332872,0.70,PC,2.50
830,Need For Speed: Most Wanted (SN) 1DVD,0.70,/product_images/defimg2_s.jpg,8414185032244,1.20,PC,3.50
830,Los Secretos De Alamut,0.01,/product_images/defimg2_s.jpg,801043104423,0.10,PC,0.50
821,Masacre Deadpool,12.00,/product_images/Juegos/PS3 Juegos/5030917125447_s.jpg,5030917125447,17.00,PlayStation 3,28.00
821,LEGO: El Hobbit,4.00,/product_images/Juegos/PS3 Juegos/5051893168686_s.jpg,5051893168686,6.00,PlayStation 3,10.00
821,Lego Batman 2: DC Super Heros,6.00,/product_images/Juegos/PS3 Juegos/5051893116748_s.jpg,5051893116748,9.00,PlayStation 3,15.00
862,Namco Museum Battle Collection,1.20,/product_images/Juegos/PSP Juegos/711719181019_s.jpg,711719181019,2.00,PSP,6.00
830,Dune 2000,0.30,/product_images/defimg3_s.jpg,8414185050958,0.70,PC,2.50
830,NHL 2005 (SN) 2CD,0.01,/product_images/defimg3_s.jpg,8414185051696,0.01,PC,0.10
830,Tercer Milenio,0.01,/product_images/defimg5_s.jpg,8420565023009,0.10,PC,0.50
821,Blur,4.00,/product_images/Juegos/PS3 Juegos/5030917070709_s.jpg,5030917070709,6.00,PlayStation 3,10.00
821,Spider-Man 3,3.00,/product_images/Juegos/PS3 Juegos/5030917043628_s.jpg,5030917043628,5.00,PlayStation 3,8.00
821,Moto GP 09/10,0.80,/product_images/Juegos/PS3 Juegos/5055060926161_s.jpg,5055060926161,1.30,PlayStation 3,3.50
862,World Tour Soccer,0.01,/product_images/Juegos/PSP Juegos/711719675655_s.jpg,711719675655,0.10,PSP,0.50
862,MLB 06: The Show,0.30,/product_images/defimg5_s.jpg,711719862420,0.60,PSP,2.00
862,IL-2 Sturmovik Birds of Prey,0.20,/product_images/Juegos/PSP Juegos/8023171019932_s.jpg,8023171019932,0.40,PSP,1.50
830,4X4 Evo 2,0.01,/product_images/defimg4_s.jpg,8423817601826,0.01,PC,0.10
830,Pantera Rosa: Rescate Animal,0.10,/product_images/defimg5_s.jpg,8423817605053,0.20,PC,0.75
830,Strength And Honour,0.10,/product_images/defimg1_s.jpg,8426412003767,0.30,PC,1.00
821,Leyenda de Spyro: La Fuerza del Drago,8.00,/product_images/Juegos/PS3 Juegos/3348542220454_s.jpg,3348542220454,11.00,PlayStation 3,18.00
821,Saint Seiya: Brave Soldiers,6.00,/product_images/Juegos/PS3 Juegos/3391891972666_s.jpg,3391891972666,9.00,PlayStation 3,15.00
821,Spiderman: El Reino de las Sombras,6.00,/product_images/Juegos/PS3 Juegos/5030917058769_s.jpg,5030917058769,9.00,PlayStation 3,15.00
862,Diabolik: The Original Sin,0.30,/product_images/Juegos/PSP Juegos/8033102495704_s.jpg,8033102495704,0.60,PSP,2.00
862,Warriors of the Lost Empire,0.80,/product_images/Juegos/PSP Juegos/8430613001422_s.jpg,8430613001422,1.40,PSP,4.00
862,Real Madrid: The Game,0.10,/product_images/Juegos/PSP Juegos/8430613001507_s.jpg,8430613001507,0.30,PSP,1.00
830,You Are Empty,0.60,/product_images/defimg4_s.jpg,8426412005129,1.00,PC,3.00
821,Super Street Fighter IV,4.00,/product_images/Juegos/PS3 Juegos/5055060926352_s.jpg,5055060926352,6.00,PlayStation 3,10.00
862,Midnight Club L.A Remix,0.30,/product_images/Juegos/PSP Juegos/5026555281829_s.jpg,5026555281829,0.60,PSP,2.00
862,NBA Live 07,0.20,/product_images/Juegos/PSP Juegos/5030934054102_s.jpg,5030934054102,0.40,PSP,1.50
862,WWE Smackdown Vs. Raw 2010,0.40,/product_images/Juegos/PSP Juegos/4005209125482_s.jpg,4005209125482,0.90,PSP,3.00
830,"Mortadelo y Filemon, Una aventura de cin",0.60,/product_images/defimg1_s.jpg,8427197080271,1.20,PC,4.00
830,Oil Pipes,0.01,/product_images/defimg3_s.jpg,8427197210005,0.01,PC,0.10
821,Dishonored - Game Of The Year Edition,6.00,/product_images/Juegos/PS3 Juegos/093155149649_s.jpg,093155149649,9.00,PlayStation 3,15.00
821,Medieval Moves (Move),0.80,/product_images/Juegos/PS3 Juegos/711719166290_s.jpg,711719166290,1.30,PlayStation 3,3.50
821,Dragon Ball Z Budokai HD Collection,9.00,/product_images/Juegos/PS3 Juegos/3391891966825_s.jpg,3391891966825,13.00,PlayStation 3,22.00
862,MotorStorm Arctic Edge,0.30,/product_images/Juegos/PSP Juegos/711719122357_s.jpg,711719122357,0.60,PSP,2.00
862,Samurai Warriors State of War,1.60,/product_images/Juegos/PSP Juegos/5060073302086_s.jpg,5060073302086,2.00,PSP,8.00
862,Online Chess Kingdoms,0.30,/product_images/Juegos/PSP Juegos/4012927061145_s.jpg,4012927061145,0.60,PSP,2.00
830,Sonic Adventure DX,0.60,/product_images/defimg3_s.jpg,8427897001019,1.20,PC,4.00
830,Descubriendo a los Robinsons,0.10,/product_images/defimg2_s.jpg,8427897001255,0.30,PC,1.00
830,Farming Simulator (2011) Platinum,0.40,/product_images/defimg5_s.jpg,8429953101527,0.90,PC,3.00
821,Wheelman,1.20,/product_images/Juegos/PS3 Juegos/5037930110740_s.jpg,5037930110740,1.90,PlayStation 3,5.00
821,Stranglehold,1.20,/product_images/Juegos/PS3 Juegos/5037930110108_s.jpg,5037930110108,1.90,PlayStation 3,5.00
821,"Warhammer 40,000: Space Marine",1.20,/product_images/Juegos/PS3 Juegos/4005209151009_s.jpg,4005209151009,1.90,PlayStation 3,5.00
862,Skate Park City,0.10,/product_images/Juegos/PSP Juegos/5036675010797_s.jpg,5036675010797,0.30,PSP,1.00
862,NBA 2K10,0.20,/product_images/Juegos/PSP Juegos/5026555282437_s.jpg,5026555282437,0.40,PSP,1.50
862,Kamaleon,0.10,/product_images/Juegos/PSP Juegos/8023171009599_s.jpg,8023171009599,0.20,PSP,0.75
821,Naruto Shippuden: Ultimate Ninja Storm Generations,3.00,/product_images/Juegos/PS3 Juegos/3391891959261_s.jpg,3391891959261,5.00,PlayStation 3,8.00
862,Blazblue - Calamity Trigger,0.90,/product_images/defimg5_s.jpg,4510772106481,1.60,PSP,4.50
830,B.O.S. Black-Out Saigon,0.10,/product_images/defimg1_s.jpg,8431474072040,0.30,PC,1.00
821,"Star Wars: The Force Unleashed, Ult Sith",3.00,/product_images/Juegos/PS3 Juegos/023272007249_s.jpg,023272007249,5.00,PlayStation 3,8.00
862,Tales of the World,2.00,/product_images/Juegos/PSP Juegos/3307210330819_s.jpg,3307210330819,4.00,PSP,12.00
831,Project Zero 2,11.00,/product_images/Juegos/Wii Juegos/045496401658_s.jpg,045496401658,15.00,Wii,25.00
821,NBA Live 09,0.20,/product_images/Juegos/PS3 Juegos/5030934066471_s.jpg,5030934066471,0.30,PlayStation 3,1.00
862,Locos por el Surf,0.20,/product_images/Juegos/PSP Juegos/3307210259431_s.jpg,3307210259431,0.40,PSP,1.50
831,Princesas Disney: Cuentos Encantados,2.00,/product_images/Juegos/Wii Juegos/4005209149815_s.jpg,4005209149815,3.00,Wii,6.00
821,Libro De Los Hechizos (Solo Juego),0.01,/product_images/Juegos/PS3 Juegos/711719203452N_s.jpg,711719203452,0.10,PlayStation 3,0.50
862,Shrek Smash Crash Racing,0.40,/product_images/defimg5_s.jpg,5030917039744,0.90,PSP,3.00
862,Capcom Classics Collection Remixed,1.20,/product_images/Juegos/PSP Juegos/5055060910573_s.jpg,5055060910573,2.00,PSP,6.00
831,UFC Personal Trainer + Correa De Pierna,5.00,/product_images/Juegos/Wii Juegos/4005209138246_s.jpg,4005209138246,7.00,Wii,12.00
831,Top Spin 4,3.00,/product_images/Juegos/Wii Juegos/5026555044301_s.jpg,5026555044301,4.00,Wii,7.00
831,Band Hero (Solo Juego),0.60,/product_images/Juegos/Wii Juegos/5030917072680_s.jpg,5030917072680,0.90,Wii,2.50
821,Alpha Protocol,0.90,/product_images/Juegos/PS3 Juegos/5055277001491_s.jpg,5055277001491,1.50,PlayStation 3,4.00
821,South Park: La Vara De La Verdad,6.00,/product_images/Juegos/PS3 Juegos/752919994153_s.jpg,752919994153,9.00,PlayStation 3,15.00
821,Sniper Elite 3,8.00,/product_images/Juegos/PS3 Juegos/8023171034447_s.jpg,8023171034447,11.00,PlayStation 3,18.00
862,Final Fantasy Tactics The War of The Lio,3.00,/product_images/Juegos/PSP Juegos/5060121822092_s.jpg,5060121822092,5.00,PSP,15.00
